timestamp,directory_level,full_path,capacity_usage,file_count,directory_count
2020-07-31,level2,/gravytrain-tommy/single-stream-write-throughput,10313728,13,1
2020-07-31,level2,/gravytrain-tommy/smb-bug,242765824,4,1
2020-07-31,level2,/gravytrain-tommy/sound-analysis,12288,1,1
2020-07-31,level2,/gravytrain-tommy/specsfs-perf,90652672,41,4
2020-07-31,level2,/gravytrain-tommy/ssd-vs-disk,12288,2,1
2020-07-31,level2,/gravytrain-tommy/stream-graph,2150400,27,1
2020-07-31,level2,/gravytrain-tommy/submit-db-to-postgresql,16907231232,7,1
2020-07-31,level2,/gravytrain-tommy/team-work,36864,4,1
2020-07-31,level2,/gravytrain-tommy/test,4096,0,1
2020-07-31,level2,/gravytrain-tommy/test-perms,53248,5,5
2020-07-31,level2,/gravytrain-tommy/test1,4096,0,1
2020-07-31,level2,/gravytrain-tommy/throughput-proto,73728,10,1
2020-07-31,level2,/gravytrain-tommy/tommy-backup,30026547200,62151,7964
2020-07-31,level2,/gravytrain-tommy/tools,483328,5,5
2020-07-31,level2,/gravytrain-tommy/tree-walk,1138688,2,1
2020-07-31,level2,/gravytrain-tommy/tv-recordings,266240,8,1
2020-07-31,level2,/gravytrain-tommy/us-census,8335360,4,1
2020-07-31,level2,/gravytrain-tommy/users-backup,100016128,1,2
2020-07-31,level2,/gravytrain-tommy/video-analysis,26796032,487,39
2020-07-31,level2,/gravytrain-tommy/website-scraper,46669824,3,1
2020-07-31,level2,/gravytrain-tommy/work-db,16384,2,1
2020-07-31,level2,/gravy-home-tommy-backup/.TemporaryItems,16384,1,2
2020-07-31,level2,/gravy-home-tommy-backup/.Trash-0,20480,2,3
2020-07-31,level2,/gravy-home-tommy-backup/analysis,4694638592,3191,439
2020-07-31,level2,/gravy-home-tommy-backup/customerlabs,16183296,501,83
2020-07-31,level2,/gravy-home-tommy-backup/daily-sql,483328,42,1
2020-07-31,level2,/gravy-home-tommy-backup/hg-log,8814592,7,2
2020-07-31,level2,/gravy-home-tommy-backup/missionq-analysis,26481586176,630,8
2020-07-31,level2,/gravy-home-tommy-backup/perf-metrics,28053504,70,3
2020-07-31,level2,/gravy-home-tommy-backup/power-tools,114622464,48,18
2020-07-31,level2,/gravy-home-tommy-backup/query_eng_data_app,102563840,1115,153
2020-07-31,level2,/gravy-home-tommy-backup/query_eng_flask_app,175718400,198,20
2020-07-31,level2,/gravy-home-tommy-backup/qumulo_api,1155072,109,9
2020-07-31,level2,/gravy-home-tommy-backup/rally-data,57962496,199,42
2020-07-31,level2,/gravy-home-tommy-backup/salesforce-to-postgres,103038976,104,8
2020-07-31,level2,/gravy-home-tommy-backup/submit-db-to-postgresql,40960,7,1
2020-07-31,level2,/geo-data/wa-state,961458176,92,1
2020-07-31,level2,/file-transfer-app/.git,569344,22,17
2020-07-31,level2,/file-transfer-app/app,2101248,111,23
2020-07-31,level2,/file-transfer-app/migrations,53248,7,2
2020-07-31,level2,/file-transfer-app/tests,16384,3,1
2020-07-31,level2,/elasticsearch/nodes,14194819072,329,34
2020-07-31,level2,/databases/influxdb,1151725568,125,100
2020-07-31,level2,/databases/splunk,6191607808,405,108
2020-07-31,level2,/conda/bin,67956736,313,1
2020-07-31,level2,/conda/compiler_compat,8192,0,1
2020-07-31,level2,/conda/conda-meta,7516160,313,1
2020-07-31,level2,/conda/condabin,8192,1,1
2020-07-31,level2,/conda/doc,61440,2,9
2020-07-31,level2,/conda/envs,4096,0,1
2020-07-31,level2,/conda/etc,155648,6,11
2020-07-31,level2,/conda/include,32055296,2527,398
2020-07-31,level2,/conda/lib,661360640,19056,6711
2020-07-31,level2,/conda/libexec,565248,6,4
2020-07-31,level2,/conda/man,65536,8,2
2020-07-31,level2,/conda/mkspecs,1724416,171,135
2020-07-31,level2,/conda/phrasebooks,380928,13,1
2020-07-31,level2,/conda/pkgs,2968801280,43733,10060
2020-07-31,level2,/conda/plugins,13135872,39,25
2020-07-31,level2,/conda/qml,4747264,197,81
2020-07-31,level2,/conda/resources,18874368,5,1
2020-07-31,level2,/conda/sbin,856064,12,1
2020-07-31,level2,/conda/share,30175232,1504,412
2020-07-31,level2,/conda/shell,28672,2,2
2020-07-31,level2,/conda/ssl,270336,3,2
2020-07-31,level2,/conda/translations,32899072,340,2
2020-07-31,level2,/conda/var,16384,1,3
2020-07-31,level2,/conda/x86_64-conda_cos6-linux-gnu,135168,0,3
2020-07-31,level2,/backups/dirs50,217088,2,51
2020-07-31,level2,/backups/gravytrain,163042299904,4119,470
2020-07-31,level2,/all-the-states/state01,5177344,88,101
2020-07-31,level2,/all-the-states/state02,8712192,92,101
2020-07-31,level2,/all-the-states/state03,5525504,95,101
2020-07-31,level2,/all-the-states/state04,7761920,100,101
2020-07-31,level2,/all-the-states/state05,4108288,89,101
2020-07-31,level2,/all-the-states/state06,5300224,88,101
2020-07-31,level2,/all-the-states/state07,6635520,88,101
2020-07-31,level2,/all-the-states/state08,3698688,85,101
2020-07-31,level2,/all-the-states/state09,5447680,87,101
2020-07-31,level2,/all-the-states/state10,4579328,81,101
2020-07-31,level2,/all-the-states/state11,5742592,68,101
2020-07-31,level2,/all-the-states/state12,5799936,74,101
2020-07-31,level2,/all-the-states/state13,6393856,100,101
2020-07-31,level2,/all-the-states/state14,3952640,95,101
2020-07-31,level2,/all-the-states/state15,3362816,71,101
2020-07-31,level2,/all-the-states/state16,4476928,75,101
2020-07-31,level2,/all-the-states/state17,4694016,68,101
2020-07-31,level2,/all-the-states/state18,5513216,95,101
2020-07-31,level2,/all-the-states/state19,6373376,85,101
2020-07-31,level2,/all-the-states/state20,4321280,76,101
2020-07-31,level2,/all-the-states/state21,7176192,73,101
2020-07-31,level2,/all-the-states/state22,5758976,88,101
2020-07-31,level2,/all-the-states/state23,5500928,82,101
2020-07-31,level2,/all-the-states/state24,3825664,71,101
2020-07-31,level2,/all-the-states/state25,5156864,91,101
2020-07-31,level2,/all-the-states/state26,6262784,89,101
2020-07-31,level2,/all-the-states/state27,4988928,86,101
2020-07-31,level2,/all-the-states/state28,6324224,80,101
2020-07-31,level2,/all-the-states/state29,5009408,92,101
2020-07-31,level2,/all-the-states/state30,4141056,90,101
2020-07-31,level2,/all-the-states/state31,5763072,88,101
2020-07-31,level2,/all-the-states/state32,7163904,73,101
2020-07-31,level2,/all-the-states/state33,5054464,83,101
2020-07-31,level2,/all-the-states/state34,5390336,91,101
2020-07-31,level2,/all-the-states/state35,5144576,94,101
2020-07-31,level2,/all-the-states/state36,5726208,75,101
2020-07-31,level2,/all-the-states/state37,5947392,78,101
2020-07-31,level2,/all-the-states/state38,5967872,91,101
2020-07-31,level2,/all-the-states/state39,5230592,77,101
2020-07-31,level2,/all-the-states/state40,4333568,69,101
2020-07-31,level2,/all-the-states/state41,7647232,87,101
2020-07-31,level2,/all-the-states/state42,6070272,79,101
2020-07-31,level2,/all-the-states/state43,6926336,87,101
2020-07-31,level2,/all-the-states/state44,6402048,91,101
2020-07-31,level2,/all-the-states/state45,5681152,86,101
2020-07-31,level2,/all-the-states/state46,4841472,114,101
2020-07-31,level2,/all-the-states/state47,5754880,82,101
2020-07-31,level2,/all-the-states/state48,5754880,69,101
2020-07-31,level2,/all-the-states/state49,4403200,72,101
2020-07-31,level2,/all-the-states/state50,3915776,71,101
2020-07-31,level2,/all-the-states/state51,4857856,81,101
2020-07-31,level2,/all-the-states/state52,4362240,76,101
2020-07-31,level2,/all-the-states/state53,4661248,87,101
2020-07-31,level2,/all-the-states/state54,6406144,78,101
2020-07-31,level2,/all-the-states/state55,6053888,90,101
2020-07-31,level2,/all-the-states/state56,6225920,85,101
2020-07-31,level2,/all-the-states/state57,4210688,77,101
2020-07-31,level2,/all-the-states/state58,4370432,82,101
2020-07-31,level2,/all-the-states/state59,4923392,79,101
2020-07-31,level2,/all-the-states/state60,5832704,78,101
2020-07-31,level2,/WestPalmBeach/Brian-Test123,4096,0,1
2020-07-31,level2,/WestPalmBeach/HomeDir,12288,0,3
2020-07-31,level2,/Qumulo-API/qumulo-filesystem-walk,31844151296,599,127
2020-07-31,level2,/Design/Capacity Trends,37826560,19,2
2020-07-31,level2,/Design/Cluster Activity,6144000,13,1
2020-07-31,level2,/Design/Customer Research Nov 2019,1499136,5,1
2020-07-31,level2,/Design/Dashboard strategy session,150339584,15,1
2020-07-31,level2,/Design/Exports-latencypass,2023424,3,1
2020-07-31,level2,/Design/brainstorm-design studio,99250176,40,2
2020-07-31,level2,/Design/clean-up-IOPS,1425408,16,2
2020-07-31,level2,/Design/exports,7954432,28,4
2020-07-31,level2,/Design/icons,69632,12,2
